Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
S3Mock,com.adobe.testing.s3mock.its,ListObjectV1MaxKeysIT,returnsAllObjectsIfMaxKeysEqualToAmountOfObjects,Magic Number,The method contains a magic number: 2,58
S3Mock,com.adobe.testing.s3mock.its,ListObjectV1MaxKeysIT,returnsAllObjectsIfMaxKeysEqualToAmountOfObjects,Magic Number,The method contains a magic number: 2,58
S3Mock,com.adobe.testing.s3mock.its,ListObjectV1MaxKeysIT,returnsAllObjectsIfMaxKeysEqualToAmountOfObjects,Magic Number,The method contains a magic number: 2,58
S3Mock,com.adobe.testing.s3mock.its,ListObjectV1MaxKeysIT,returnsAllObjectsIfMaxKeysMoreThanAmountOfObjects,Magic Number,The method contains a magic number: 3,68
S3Mock,com.adobe.testing.s3mock.its,ListObjectV1MaxKeysIT,returnsAllObjectsIfMaxKeysMoreThanAmountOfObjects,Magic Number,The method contains a magic number: 2,68
S3Mock,com.adobe.testing.s3mock.its,ListObjectV1MaxKeysIT,returnsAllObjectsIfMaxKeysMoreThanAmountOfObjects,Magic Number,The method contains a magic number: 3,68
S3Mock,com.adobe.testing.s3mock.its,ListObjectV1MaxKeysIT,returnsAllObjectsIfMaxKeysIsNegative,Magic Number,The method contains a magic number: 2,88
S3Mock,com.adobe.testing.s3mock.its,ListObjectV1MaxKeysIT,returnsAllObjectsIfMaxKeysIsNegative,Magic Number,The method contains a magic number: 1000,88
S3Mock,com.adobe.testing.s3mock.its,ListObjectV1PaginationIT,shouldTruncateAndReturnNextMarker,Long Statement,The length of the statement "final ListObjectsRequest continueRequest=new ListObjectsRequest().withBucketName(bucketName).withMarker(objectListing.getNextMarker());" is 135.,39
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldPassUserMetadataWithMultipartUploads,Long Statement,The length of the statement "final InitiateMultipartUploadResult initiateMultipartUploadResult=s3Client.initiateMultipartUpload(new InitiateMultipartUploadRequest(BUCKET_NAME`UPLOAD_FILE_NAME`objectMetadata));" is 180.,62
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldPassUserMetadataWithMultipartUploads,Long Statement,The length of the statement "final UploadPartResult uploadPartResult=s3Client.uploadPart(new UploadPartRequest().withBucketName(initiateMultipartUploadResult.getBucketName()).withKey(initiateMultipartUploadResult.getKey()).withUploadId(uploadId).withFile(uploadFile).withFileOffset(0).withPartNumber(1).withPartSize(uploadFile.length()).withLastPart(true));" is 328.,62
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldPassUserMetadataWithMultipartUploads,Long Statement,The length of the statement "s3Client.completeMultipartUpload(new CompleteMultipartUploadRequest(initiateMultipartUploadResult.getBucketName()`initiateMultipartUploadResult.getKey()`initiateMultipartUploadResult.getUploadId()`partETags));" is 209.,62
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldPassUserMetadataWithMultipartUploads,Long Statement,The length of the statement "final ObjectMetadata metadataExisting=s3Client.getObjectMetadata(initiateMultipartUploadResult.getBucketName()`initiateMultipartUploadResult.getKey());" is 151.,62
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldPassUserMetadataWithMultipartUploads,Long Statement,The length of the statement "assertThat(metadataExisting.getUserMetadata()).as("User metadata should be identical!").isEqualTo(objectMetadata.getUserMetadata());" is 132.,62
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldInitiateMultipartAndRetrieveParts,Long Statement,The length of the statement "final InitiateMultipartUploadResult initiateMultipartUploadResult=s3Client.initiateMultipartUpload(new InitiateMultipartUploadRequest(BUCKET_NAME`UPLOAD_FILE_NAME`objectMetadata));" is 180.,104
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldInitiateMultipartAndRetrieveParts,Long Statement,The length of the statement "s3Client.uploadPart(new UploadPartRequest().withBucketName(initiateMultipartUploadResult.getBucketName()).withKey(initiateMultipartUploadResult.getKey()).withUploadId(uploadId).withFile(uploadFile).withFileOffset(0).withPartNumber(1).withPartSize(uploadFile.length()).withLastPart(true));" is 288.,104
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldListMultipartUploads,Long Statement,The length of the statement "final InitiateMultipartUploadResult initiateMultipartUploadResult=s3Client.initiateMultipartUpload(new InitiateMultipartUploadRequest(BUCKET_NAME`UPLOAD_FILE_NAME));" is 165.,145
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldAbortMultipartUpload,Long Statement,The length of the statement "final InitiateMultipartUploadResult initiateMultipartUploadResult=s3Client.initiateMultipartUpload(new InitiateMultipartUploadRequest(BUCKET_NAME`UPLOAD_FILE_NAME));" is 165.,190
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldAbortMultipartUpload,Long Statement,The length of the statement "assertThat(s3Client.listMultipartUploads(new ListMultipartUploadsRequest(BUCKET_NAME)).getMultipartUploads()).isNotEmpty();" is 123.,190
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldAdherePartsInCompleteMultipartUploadRequest,Long Statement,The length of the statement "final InitiateMultipartUploadResult initiateMultipartUploadResult=s3Client.initiateMultipartUpload(new InitiateMultipartUploadRequest(BUCKET_NAME`key));" is 152.,214
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldAdherePartsInCompleteMultipartUploadRequest,Long Statement,The length of the statement "PartETag partETag1=s3Client.uploadPart(getUploadPartRequest(key`uploadId).withPartNumber(1).withPartSize(randomBytes1.length).withInputStream(new ByteArrayInputStream(randomBytes1))).getPartETag();" is 197.,214
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldAdherePartsInCompleteMultipartUploadRequest,Long Statement,The length of the statement "PartETag partETag2=s3Client.uploadPart(getUploadPartRequest(key`uploadId).withPartNumber(2).withPartSize(randomBytes2.length).withInputStream(new ByteArrayInputStream(randomBytes2))).getPartETag();" is 197.,214
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldAdherePartsInCompleteMultipartUploadRequest,Long Statement,The length of the statement "PartETag partETag3=s3Client.uploadPart(getUploadPartRequest(key`uploadId).withPartNumber(3).withPartSize(randomBytes3.length).withInputStream(new ByteArrayInputStream(randomBytes3))).getPartETag();" is 197.,214
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldAdherePartsInCompleteMultipartUploadRequest,Long Statement,The length of the statement "final CompleteMultipartUploadResult result=s3Client.completeMultipartUpload(new CompleteMultipartUploadRequest(BUCKET_NAME`key`uploadId`parts));" is 144.,214
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldAdherePartsInCompleteMultipartUploadRequest,Long Statement,The length of the statement "assertThat(object.getObjectMetadata().getContentLength()).as("Content length doesn't match").isEqualTo((long)randomBytes1.length + randomBytes3.length);" is 152.,214
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldAdherePartsInCompleteMultipartUploadRequest,Long Statement,The length of the statement "assertThat(readStreamIntoByteArray(object.getObjectContent())).as("Object contents doesn't match").isEqualTo(concatByteArrays(randomBytes1`randomBytes3));" is 154.,214
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldAdherePartsInCompleteMultipartUploadRequest,Magic Number,The method contains a magic number: 2,214
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldAdherePartsInCompleteMultipartUploadRequest,Magic Number,The method contains a magic number: 3,214
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldCopyObjectPart,Long Statement,The length of the statement "final InitiateMultipartUploadResult initiateMultipartUploadResult=s3Client.initiateMultipartUpload(new InitiateMultipartUploadRequest(destinationBucketName`destinationKey`objectMetadata));" is 188.,288
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,shouldCopyObjectPart,Long Statement,The length of the statement "PartListing partListing=s3Client.listParts(new ListPartsRequest(initiateMultipartUploadResult.getBucketName()`initiateMultipartUploadResult.getKey()`initiateMultipartUploadResult.getUploadId()));" is 195.,288
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,createRandomBytes,Magic Number,The method contains a magic number: 5,339
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,createRandomBytes,Magic Number,The method contains a magic number: 1024,339
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,createRandomBytes,Magic Number,The method contains a magic number: 1024,339
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,createRandomBytes,Magic Number,The method contains a magic number: 1024,339
S3Mock,com.adobe.testing.s3mock.its,MultiPartUploadIT,createRandomBytes,Magic Number,The method contains a magic number: 1024,339
S3Mock,com.adobe.testing.s3mock.its,PlainHttpIT,batchDeleteUsesApplicationXmlContentType,Long Statement,The length of the statement "postObject.setEntity(new StringEntity("<?xml version=\"1.0\" encoding=\"UTF-8\"?><Delete>" + "<Object><Key>myFile-1</Key></Object>" + "<Object><Key>myFile-2</Key></Object>"+ "</Delete>"`(ContentType)null));" is 206.,126
S3Mock,com.adobe.testing.s3mock.its,PlainHttpIT,completeMultipartUsesApplicationXmlContentType,Long Statement,The length of the statement "final InitiateMultipartUploadResult initiateMultipartUploadResult=s3Client.initiateMultipartUpload(new InitiateMultipartUploadRequest(targetBucket.getName()`UPLOAD_FILE_NAME));" is 176.,139
S3Mock,com.adobe.testing.s3mock.its,PlainHttpIT,completeMultipartUsesApplicationXmlContentType,Long Statement,The length of the statement "final UploadPartResult uploadPartResult=s3Client.uploadPart(new UploadPartRequest().withBucketName(initiateMultipartUploadResult.getBucketName()).withKey(initiateMultipartUploadResult.getKey()).withUploadId(uploadId).withFile(uploadFile).withFileOffset(0).withPartNumber(1).withPartSize(uploadFile.length()).withLastPart(true));" is 328.,139
S3Mock,com.adobe.testing.s3mock.its,PlainHttpIT,completeMultipartUsesApplicationXmlContentType,Long Statement,The length of the statement "final HttpPost postObject=new HttpPost(SLASH + targetBucket.getName() + SLASH+ UPLOAD_FILE_NAME+ "?uploadId="+ uploadId);" is 121.,139
S3Mock,com.adobe.testing.s3mock.its,PlainHttpIT,completeMultipartUsesApplicationXmlContentType,Long Statement,The length of the statement "postObject.setEntity(new StringEntity("<?xml version=\"1.0\" encoding=\"UTF-8\"?>" + "<CompleteMultipartUpload xmlns=\"http://s3.amazonaws.com/doc/2006-03-01/\">" + "<Part>"+ "<ETag>" + uploadPartResult.getPartETag().getETag() + "</ETag>"+ "<PartNumber>1</PartNumber>"+ "</Part>"+ "</CompleteMultipartUpload>"`(ContentType)null));" is 330.,139
S3Mock,com.adobe.testing.s3mock.its,PlainHttpIT,putObjectWithSpecialCharactersInTheName,Long Statement,The length of the statement "final String fileNameWithSpecialCharacters="file=name$Dollar;Semicolon" + "&Ampersand@At:Colon Space`Comma?Questionmark";" is 121.,173
S3Mock,com.adobe.testing.s3mock.its,PlainHttpIT,putObjectWithSpecialCharactersInTheName,Long Statement,The length of the statement "final HttpPut putObject=new HttpPut(SLASH + targetBucket.getName() + SLASH+ StringEncoding.encode(fileNameWithSpecialCharacters));" is 130.,173
S3Mock,com.adobe.testing.s3mock.its,PlainHttpIT,putObjectWithSpecialCharactersInTheName,Long Statement,The length of the statement "assertThat(s3Client.listObjects(targetBucket.getName()).getObjectSummaries().get(0).getKey()).isEqualTo(fileNameWithSpecialCharacters);" is 135.,173
S3Mock,com.adobe.testing.s3mock.its,PlainHttpIT,batchDeleteObjects,Long Statement,The length of the statement "postObject.setEntity(new StringEntity("<?xml version=\"1.0\" " + "encoding=\"UTF-8\"?><Delete><Object><Key>myFile-1</Key></Object><Object><Key>myFile-2" + "</Key></Object></Delete>"`(ContentType)null));" is 202.,204
S3Mock,com.adobe.testing.s3mock.its,S3TestBase,defaultTestAmazonS3ClientBuilder,Long Statement,The length of the statement "return AmazonS3ClientBuilder.standard().withCredentials(new AWSStaticCredentialsProvider(new BasicAWSCredentials("foo"`"bar"))).withClientConfiguration(ignoringInvalidSslCertificates(new ClientConfiguration())).withEndpointConfiguration(new AwsClientBuilder.EndpointConfiguration(getServiceEndpoint()`"us-east-1")).enablePathStyleAccess();" is 339.,94
S3Mock,com.adobe.testing.s3mock.its,S3TestBase,createS3ClientV2,Long Statement,The length of the statement "return S3Client.builder().region(Region.of("us-east-1")).credentialsProvider(StaticCredentialsProvider.create(AwsBasicCredentials.create("foo"`"bar"))).endpointOverride(URI.create(getServiceEndpoint())).httpClient(UrlConnectionHttpClient.builder().buildWithDefaults(AttributeMap.builder().put(TRUST_ALL_CERTIFICATES`Boolean.TRUE).build())).build();" is 348.,107
S3Mock,com.adobe.testing.s3mock.its,S3TestBase,cleanupFilestore,Long Statement,The length of the statement "s3Client.listMultipartUploads(new ListMultipartUploadsRequest(bucket.getName())).getMultipartUploads().forEach(upload -> s3Client.abortMultipartUpload(new AbortMultipartUploadRequest(bucket.getName()`upload.getKey()`upload.getUploadId())));" is 240.,118
S3Mock,com.adobe.testing.s3mock.its,S3TestBase,cleanupFilestore,Long Statement,The length of the statement "s3Client.listObjects(bucket.getName()).getObjectSummaries().forEach((object -> s3Client.deleteObject(bucket.getName()`object.getKey())));" is 137.,118
S3Mock,com.adobe.testing.s3mock.its,S3TestBase,getPort,Magic Number,The method contains a magic number: 9191,140
S3Mock,com.adobe.testing.s3mock.its,S3TestBase,getHttpPort,Magic Number,The method contains a magic number: 9090,144
S3Mock,com.adobe.testing.s3mock.its,S3TestBase,ignoringInvalidSslCertificates,Long Statement,The length of the statement "clientConfiguration.getApacheHttpClientConfig().withSslSocketFactory(new SSLConnectionSocketFactory(createBlindlyTrustingSslContext()`NoopHostnameVerifier.INSTANCE));" is 166.,148
S3Mock,com.adobe.testing.s3mock.its,S3TestBase,createTransferManager,Long Statement,The length of the statement "return TransferManagerBuilder.standard().withS3Client(s3Client).withExecutorFactory(() -> Executors.newFixedThreadPool(THREAD_COUNT`threadFactory)).withMultipartUploadThreshold(multipartUploadThreshold).withMinimumUploadPartSize(multipartUploadPartSize).withMultipartCopyPartSize(multipartCopyPartSize).withMultipartCopyThreshold(multipartCopyThreshold).build();" is 362.,216
S3Mock,com.adobe.testing.s3mock.domain,BucketContents,BucketContents,Long Parameter List,The method has 6 parameters. ,56
S3Mock,com.adobe.testing.s3mock.domain,FileStore,bucketFromPath,Long Statement,The length of the statement "result=new Bucket(path`path.getFileName().toString()`S3_OBJECT_DATE_FORMAT.format(attributes.creationTime().toInstant()));" is 122.,186
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putS3Object,Long Parameter List,The method has 6 parameters. ,202
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putS3Object,Long Statement,The length of the statement "return putS3Object(bucketName`fileName`contentType`contentEncoding`dataStream`useV4ChunkedWithSigningFormat`Collections.emptyMap()`null`null);" is 142.,202
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putS3Object,Long Parameter List,The method has 7 parameters. ,228
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putS3Object,Long Statement,The length of the statement "return putS3Object(bucketName`fileName`contentType`contentEncoding`dataStream`useV4ChunkedWithSigningFormat`userMetadata`null`null);" is 132.,228
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putS3Object,Long Parameter List,The method has 9 parameters. ,257
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putS3Object,Long Statement,The length of the statement "final File dataFile=inputStreamToFile(wrapStream(dataStream`useV4ChunkedWithSigningFormat)`objectRootFolder.toPath().resolve(DATA_FILE));" is 137.,257
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putS3ObjectWithKMSEncryption,Long Parameter List,The method has 7 parameters. ,322
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putS3ObjectWithKMSEncryption,Long Statement,The length of the statement "return putS3Object(bucketName`fileName`contentType`null`dataStream`useV4ChunkedWithSigningFormat`Collections.emptyMap()`encryption`kmsKeyId);" is 141.,322
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putS3ObjectWithKMSEncryption,Long Parameter List,The method has 8 parameters. ,349
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putS3ObjectWithKMSEncryption,Long Statement,The length of the statement "return putS3Object(bucketName`fileName`contentType`null`dataStream`useV4ChunkedWithSigningFormat`userMetadata`encryption`kmsKeyId);" is 131.,349
S3Mock,com.adobe.testing.s3mock.domain,FileStore,inputStreamToFile,Magic Number,The method contains a magic number: 1024,446
S3Mock,com.adobe.testing.s3mock.domain,FileStore,getS3Objects,Long Statement,The length of the statement "final Set<Path> collect=directoryHierarchy.filter(path -> path.toFile().isDirectory()).map(path -> theBucket.getPath().relativize(path)).filter(path -> isBlank(prefix) || (null != normalizedPrefix && path.toString().startsWith(normalizedPrefix))).collect(toSet());" is 264.,540
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyS3Object,Long Statement,The length of the statement "return copyS3ObjectEncrypted(sourceBucketName`sourceObjectName`destinationBucketName`destinationObjectName`null`null`Collections.emptyMap());" is 141.,580
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyS3Object,Long Parameter List,The method has 5 parameters. ,601
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyS3Object,Long Statement,The length of the statement "return copyS3ObjectEncrypted(sourceBucketName`sourceObjectName`destinationBucketName`destinationObjectName`null`null`userMetadata);" is 131.,601
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyS3ObjectEncrypted,Long Parameter List,The method has 6 parameters. ,626
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyS3ObjectEncrypted,Long Statement,The length of the statement "return copyS3ObjectEncrypted(sourceBucketName`sourceObjectName`destinationBucketName`destinationObjectName`encryption`kmsKeyId`Collections.emptyMap());" is 151.,626
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyS3ObjectEncrypted,Long Parameter List,The method has 7 parameters. ,650
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyS3ObjectEncrypted,Long Statement,The length of the statement "final S3Object copiedObject=putS3Object(destinationBucketName`destinationObjectName`sourceObject.getContentType()`sourceObject.getContentEncoding()`new FileInputStream(sourceObject.getDataFile())`false`copyUserMetadata`encryption`kmsKeyId);" is 240.,650
S3Mock,com.adobe.testing.s3mock.domain,FileStore,prepareMultipartUpload,Long Parameter List,The method has 8 parameters. ,747
S3Mock,com.adobe.testing.s3mock.domain,FileStore,prepareMultipartUpload,Long Parameter List,The method has 7 parameters. ,778
S3Mock,com.adobe.testing.s3mock.domain,FileStore,prepareMultipartUpload,Long Statement,The length of the statement "return prepareMultipartUpload(bucketName`fileName`contentType`contentEncoding`uploadId`owner`initiator`Collections.emptyMap());" is 127.,778
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putPart,Long Parameter List,The method has 6 parameters. ,836
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putPart,Long Statement,The length of the statement "try (final DigestInputStream digestingInputStream=new DigestInputStream(wrapStream(inputStream`useV4ChunkedWithSigningFormat)`MessageDigest.getInstance("MD5"))){" is 161.,836
S3Mock,com.adobe.testing.s3mock.domain,FileStore,putPart,Long Statement,The length of the statement "inputStreamToFile(digestingInputStream`Paths.get(rootFolder.getAbsolutePath()`bucketName`fileName`uploadId`partNumber + PART_SUFFIX));" is 134.,836
S3Mock,com.adobe.testing.s3mock.domain,FileStore,completeMultipartUpload,Long Parameter List,The method has 6 parameters. ,885
S3Mock,com.adobe.testing.s3mock.domain,FileStore,listAndSortPartsInFromDirectory,Long Statement,The length of the statement "Arrays.sort(partNames != null ? partNames : new String[0]`Comparator.comparingInt(s -> Integer.parseInt(s.substring(0`s.indexOf(PART_SUFFIX)))));" is 145.,959
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyPart,Long Parameter List,The method has 8 parameters. ,1104
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyPart,Long Parameter List,The method has 5 parameters. ,1138
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyPart,Long Statement,The length of the statement "try (final InputStream sourceStream=FileUtils.openInputStream(s3Object.getDataFile());final OutputStream targetStream=new FileOutputStream(partFile)){" is 150.,1138
S3Mock,com.adobe.testing.s3mock.domain,FileStore,ensurePartFile,Long Statement,The length of the statement "final File partFile=Paths.get(rootFolder.getAbsolutePath()`destinationBucket`destinationFilename`uploadId`partNumber + PART_SUFFIX).toFile();" is 141.,1156
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,bucketShouldExist,Long Statement,The length of the statement "assertThat(doesBucketExist).as(String.format("The previously created bucket` '%s'` should exist!"`TEST_BUCKET_NAME)).isTrue();" is 126.,104
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldHoldAllBuckets,Magic Number,The method contains a magic number: 3,131
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldStoreFileInBucket,Long Statement,The length of the statement "final S3Object returnedObject=fileStore.putS3Object(TEST_BUCKET_NAME`name`null`ENCODING_GZIP`new FileInputStream(sourceFile)`false);" is 132.,166
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldStoreFileInBucket,Long Statement,The length of the statement "assertThat(returnedObject.getContentType()).as("ContentType should be '" + "binary/octet-stream" + "'").isEqualTo("binary/octet-stream");" is 137.,166
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldStoreFileInBucket,Long Statement,The length of the statement "assertThat(returnedObject.getContentEncoding()).as("ContentEncoding should be '" + ENCODING_GZIP + "'").isEqualTo(ENCODING_GZIP);" is 129.,166
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldStoreFileInBucket,Long Statement,The length of the statement "assertThat(contentOf(sourceFile`UTF_8)).as("Files should be equal").isEqualTo(contentOf(returnedObject.getDataFile()`UTF_8));" is 125.,166
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldStoreObjectEncrypted,Long Statement,The length of the statement "final S3Object storedObject=fileStore.putS3Object(TEST_BUCKET_NAME`name`contentType`null`new ByteArrayInputStream(SIGNED_CONTENT.getBytes(UTF_8))`true`Collections.emptyMap()`TEST_ENC_TYPE`TEST_ENC_KEY);" is 202.,195
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldGetEncryptedObject,Long Statement,The length of the statement "fileStore.putS3Object(TEST_BUCKET_NAME`name`contentType`null`new ByteArrayInputStream(SIGNED_CONTENT.getBytes(UTF_8))`true`Collections.emptyMap()`TEST_ENC_TYPE`TEST_ENC_KEY);" is 174.,228
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldGetFile,Long Statement,The length of the statement "assertThat(returnedObject.getContentEncoding()).as("ContentEncoding should be '" + ENCODING_GZIP + "'").isEqualTo(ENCODING_GZIP);" is 129.,261
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldGetFile,Long Statement,The length of the statement "assertThat(contentOf(sourceFile`UTF_8)).as("Files should be equal").isEqualTo(contentOf(returnedObject.getDataFile()`UTF_8));" is 125.,261
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldGetFileWithSlashAtStart,Long Statement,The length of the statement "assertThat(returnedObject.getContentEncoding()).as("ContentEncoding should be '" + ENCODING_GZIP + "'").isEqualTo(ENCODING_GZIP);" is 129.,293
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldGetFileWithSlashAtStart,Long Statement,The length of the statement "assertThat(contentOf(sourceFile`UTF_8)).as("Files should be equal").isEqualTo(contentOf(returnedObject.getDataFile()`UTF_8));" is 125.,293
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldCopyObject,Long Statement,The length of the statement "assertThat(contentOf(sourceFile`UTF_8)).as("Files should be equal!").isEqualTo(contentOf(copiedObject.getDataFile()`UTF_8));" is 124.,351
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldCopyObjectEncrypted,Long Statement,The length of the statement "fileStore.copyS3ObjectEncrypted(sourceBucketName`sourceObjectName`destinationBucketName`destinationObjectName`TEST_ENC_TYPE`TEST_ENC_KEY);" is 138.,379
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldCopyObjectEncrypted,Long Statement,The length of the statement "assertThat(copiedObject.getSize()).as("Files should have the same length").isEqualTo(String.valueOf(sourceFile.length()));" is 122.,379
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldCreateMultipartUploadFolder,Long Statement,The length of the statement "fileStore.prepareMultipartUpload(TEST_BUCKET_NAME`"aFile"`DEFAULT_CONTENT_TYPE`ENCODING_GZIP`"12345"`TEST_OWNER`TEST_OWNER);" is 124.,458
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldCreateMultipartUploadFolderIfBucketExists,Long Statement,The length of the statement "fileStore.prepareMultipartUpload(TEST_BUCKET_NAME`"aFile"`DEFAULT_CONTENT_TYPE`ENCODING_GZIP`"12345"`TEST_OWNER`TEST_OWNER);" is 124.,471
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldStorePart,Long Statement,The length of the statement "fileStore.prepareMultipartUpload(TEST_BUCKET_NAME`fileName`DEFAULT_CONTENT_TYPE`ENCODING_GZIP`uploadId`TEST_OWNER`TEST_OWNER);" is 126.,485
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldStorePart,Long Statement,The length of the statement "assertThat(Paths.get(rootFolder.getAbsolutePath()`TEST_BUCKET_NAME`fileName`uploadId`partNumber + ".part").toFile().exists()).as("Part does not exist!").isTrue();" is 162.,485
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldFinishUpload,Long Statement,The length of the statement "fileStore.prepareMultipartUpload(TEST_BUCKET_NAME`fileName`DEFAULT_CONTENT_TYPE`ENCODING_GZIP`uploadId`TEST_OWNER`TEST_OWNER);" is 126.,504
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldFinishUpload,Long Statement,The length of the statement "assertThat(Paths.get(rootFolder.getAbsolutePath()`TEST_BUCKET_NAME`fileName`"fileData").toFile().exists()).as("File does not exist!").isTrue();" is 143.,504
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldFinishUpload,Long Statement,The length of the statement "assertThat(Paths.get(rootFolder.getAbsolutePath()`TEST_BUCKET_NAME`fileName`"metadata").toFile().exists()).as("Metadata does not exist!").isTrue();" is 147.,504
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,shouldFinishUpload,Magic Number,The method contains a magic number: 2,504
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,hasValidMetadata,Long Statement,The length of the statement "fileStore.prepareMultipartUpload(TEST_BUCKET_NAME`fileName`DEFAULT_CONTENT_TYPE`ENCODING_GZIP`uploadId`TEST_OWNER`TEST_OWNER);" is 126.,534
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,hasValidMetadata,Magic Number,The method contains a magic number: 2,534
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,returnsValidPartsFromMultipart,Long Statement,The length of the statement "fileStore.prepareMultipartUpload(TEST_BUCKET_NAME`fileName`DEFAULT_CONTENT_TYPE`ENCODING_GZIP`uploadId`TEST_OWNER`TEST_OWNER);" is 126.,564
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,returnsValidPartsFromMultipart,Magic Number,The method contains a magic number: 2,564
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,returnsValidPartsFromMultipart,Magic Number,The method contains a magic number: 2,564
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,deletesTemporaryMultipartUploadFolder,Long Statement,The length of the statement "fileStore.prepareMultipartUpload(TEST_BUCKET_NAME`fileName`DEFAULT_CONTENT_TYPE`ENCODING_GZIP`uploadId`TEST_OWNER`TEST_OWNER);" is 126.,601
